t,C_mu,C_lo,C_hi,nC
-0.16499999999999998,0.016483662764882636,0.0052191798441220665,0.027748145685643204,7.0
-0.14500000000000002,0.019642882108363673,0.006343886863558152,0.0329418773531692,7.0
-0.125,0.02303287508791169,0.007509240768172673,0.03855650940765071,7.0
-0.10500000000000002,0.0267796537704278,0.008887613469316644,0.04467169407153895,7.0
-0.08500000000000003,0.030435435144935,0.01042255434016183,0.05044831594970817,7.0
-0.06500000000000004,0.03356219819341597,0.011294828725912094,0.05582956766091985,7.0
-0.045000000000000054,0.03346486163291614,0.010773334970721905,0.05615638829511038,7.0
-0.025000000000000064,0.03359904699471345,0.010002423775420745,0.05719567021400616,7.0
-0.005000000000000074,0.033933782577679705,0.009488034191776438,0.058379530963582976,7.0
0.014999999999999916,0.03424145481987192,0.009264918527735054,0.05921799111200878,7.0
0.034999999999999906,0.03463923554883722,0.009498123724160094,0.059780347373514356,7.0
0.054999999999999896,0.03546811707503438,0.010075540363533076,0.06086069378653569,7.0
0.07499999999999989,0.036500126689904114,0.011055064995185063,0.061945188384623165,7.0
0.0949999999999999,0.03793788764206997,0.010938658606684918,0.06493711667745503,7.0
0.11499999999999987,0.03958965261670692,0.010274699445697828,0.06890460578771601,7.0
0.13499999999999984,0.04171601252426212,0.00931030106657061,0.07412172398195363,7.0
0.15499999999999986,0.04337236851197314,0.007692444009540653,0.07905229301440563,7.0
0.17499999999999988,0.044144183691767744,0.005221484165369487,0.083066883218166,7.0
0.19499999999999984,0.04426637493796324,0.003018789395761917,0.08551396048016456,7.0
0.2149999999999998,0.04446431080543437,0.001488860917749489,0.08743976069311926,7.0
0.23499999999999982,0.044259164287993036,0.0008580546233547051,0.08766027395263137,7.0
0.25499999999999984,0.04349076197190695,0.0010783075679070206,0.08590321637590687,7.0
0.2749999999999998,0.041596724064557035,0.0015799889741446305,0.08161345915496944,7.0
0.29499999999999976,0.03888080231622857,0.0032817646526086333,0.0744798399798485,7.0
0.3149999999999998,0.03589316147646896,0.005034983341466934,0.06675133961147099,7.0
0.3349999999999998,0.032495105669790705,0.006242758820365891,0.05874745251921552,7.0
0.3549999999999998,0.02935242305475242,0.006989303524994654,0.05171554258451019,7.0
0.3749999999999997,0.0265622934971059,0.007821809431276878,0.04530277756293492,7.0
0.39499999999999974,0.02451764021204684,0.008734061296101173,0.040301219127992505,7.0
0.41499999999999976,0.022497290829944557,0.009481080249796329,0.03551350141009278,7.0
0.43499999999999966,0.020906067447087284,0.010114973197312506,0.03169716169686206,7.0
0.4549999999999997,0.019753966615925368,0.01037274584211797,0.029135187389732767,7.0
0.4749999999999997,0.019738003615098306,0.010297725082750644,0.02917828214744597,7.0
0.4949999999999997,0.019602967226889482,0.009518300351784368,0.029687634101994598,7.0
0.5149999999999997,0.019284784152115063,0.008210398051877654,0.03035917025235247,7.0
0.5349999999999996,0.019169224490222982,0.007071979742463208,0.03126646923798276,7.0
0.5549999999999996,0.019043996374836728,0.005982130845108527,0.03210586190456493,7.0
0.5749999999999996,0.019050653829440923,0.005264152575588448,0.0328371550832934,7.0
0.5949999999999995,0.01876917148826709,0.00462185577498299,0.032916487201551194,7.0
0.6149999999999995,0.018457875878363984,0.004499013067866271,0.0324167386888617,7.0
0.6349999999999996,0.017825618858725314,0.004381214178038068,0.031270023539412564,7.0
0.6549999999999996,0.015758021136295104,0.003679666774858658,0.02783637549773155,7.0
0.6749999999999996,0.013246019450054339,0.00300271720828014,0.02348932169182854,7.0
0.6949999999999995,0.010912437951909675,0.0022363469068203464,0.019588528996999005,7.0
0.7149999999999995,0.008910715517299555,0.0016413073355200977,0.016180123699079015,7.0
