feature,band_start,band_end,I_fwd,I_rev,I_diff,pID_diff,mean_S_fwd_band,mean_S_rev_band,mean_S_diff_band,mean_zrob_fwd_band,mean_zrob_rev_band,mean_zrob_diff_band,mean_zfromp_fwd_band,mean_zfromp_rev_band,mean_zfromp_diff_band,mean_cles_fwd_band,mean_cles_rev_band,mean_cles_diff_band,frac_sig_diff_band,mean_S_fwd_all,mean_S_rev_all,mean_S_diff_all,mean_zrob_fwd_all,mean_zrob_rev_all,mean_zrob_diff_all,mean_zfromp_fwd_all,mean_zfromp_rev_all,mean_zfromp_diff_all,mean_cles_fwd_all,mean_cles_rev_all,mean_cles_diff_all,frac_sig_diff_all
C,0.12,0.28,0.0018768637319270338,0.0014593479272430436,0.0004175158046839902,0.3992015968063872,1.491018701236646,1.4601631206917736,1.3622091164182444,0.48165615166638953,0.4476108834852809,0.0472521227750593,0.31009768826750095,0.1641322756091017,0.05003353735286159,0.6170159680638723,0.5553892215568863,0.5264471057884231,0.0,1.1308928697269518,1.5532656394770756,1.0264216653717548,0.13243626648231516,0.5201742034358393,-0.3081568712955258,0.09837589627106291,0.18651520802974295,-0.14784311416209103,0.4805943668219117,0.5642936349523177,0.42337547127966285,0.0
R,0.12,0.28,0.03725226302178267,0.03519990535810823,0.002052357663674442,0.3772455089820359,8.968666793195208,8.645546480605063,3.843605165688104,8.018316137533509,7.5604480112143895,0.43128681708210737,-2.878791947670574,-2.804793166754739,-0.12562248946379861,0.998003992015968,0.997255489021956,0.6235029940119761,0.375,8.526653531233702,8.154679505546047,3.2743027720978124,7.3786214317382575,6.418607844648309,0.8193621270882679,-2.6891642896798875,-2.462160880904802,0.05161880679520012,0.9961854069638499,0.9927256597915277,0.6367265469061876,0.26666666666666666
