sid,A,B,median_dC,prop_B_after_A_C,median_dR,prop_B_after_A_R,thrC_used_A,thrC_used_B,thrR_used_A,thrR_used_B,hold_m,tmin,smooth_bins,auto_thr,auto_strategy,auto_targetC,auto_targetR
20200401,MFEF,MLIP,0.06500000000000006,0.030973451327433628,0.05500000000000005,0.02654867256637168,0.6,0.6,0.45,0.45,3,0.06,2,False,,,
20200401,MLIP,MFEF,-0.06500000000000006,0.008849557522123894,-0.05500000000000005,0.00663716814159292,0.6,0.6,0.45,0.45,3,0.06,2,False,,,
