sid,A,B,median_dC,prop_B_after_A_C,median_dR,prop_B_after_A_R,thrC_used_A,thrC_used_B,thrR_used_A,thrR_used_B,hold_m,tmin,smooth_bins,auto_thr,auto_strategy,auto_targetC,auto_targetR
20230710,SFEF,SLIP,,,0.0,0.13949579831932774,0.55,0.55,0.4,0.4,3,0.0,3,True,session,0.6,0.6
20230710,SLIP,SFEF,,,0.0,0.146218487394958,0.55,0.55,0.4,0.4,3,0.0,3,True,session,0.6,0.6
