sid,A,B,median_dC,prop_B_after_A_C,median_dR,prop_B_after_A_R,thrC_used_A,thrC_used_B,thrR_used_A,thrR_used_B,hold_m,tmin,smooth_bins,auto_thr,auto_strategy,auto_targetC,auto_targetR
20231025,SFEF,SLIP,,,0.0,0.05329153605015674,0.55,0.55,0.4,0.4,3,0.0,3,True,session,0.6,0.6
20231025,SFEF,SSC,0.13500000000000012,0.09247648902821316,0.0,0.12539184952978055,0.55,0.55,0.4,0.4,3,0.0,3,True,session,0.6,0.6
20231025,SLIP,SFEF,,,0.0,0.05172413793103448,0.55,0.55,0.4,0.4,3,0.0,3,True,session,0.6,0.6
20231025,SLIP,SSC,,,0.0,0.11755485893416928,0.55,0.55,0.4,0.4,3,0.0,3,True,session,0.6,0.6
20231025,SSC,SFEF,-0.13500000000000012,0.0219435736677116,0.0,0.04075235109717868,0.55,0.55,0.4,0.4,3,0.0,3,True,session,0.6,0.6
20231025,SSC,SLIP,,,0.0,0.05172413793103448,0.55,0.55,0.4,0.4,3,0.0,3,True,session,0.6,0.6
