t,mu_fwd,lo_fwd,hi_fwd,mu_rev,lo_rev,hi_rev,n
-0.185,0.0052312659872864155,0.004453142345342069,0.006009389629230762,0.0052347466246367505,0.003791286741956225,0.006678206507317276,7.0
-0.165,0.004652982431534769,0.0036577385505886816,0.005648226312480856,0.004443848822027609,0.0034472101967848523,0.0054404874472703665,7.0
-0.14500000000000002,0.004671044454418045,0.00376089534534684,0.00558119356348925,0.004630612441359621,0.0034618014301820675,0.005799423452537174,7.0
-0.12500000000000003,0.005077762870578588,0.00377807331900332,0.006377452422153856,0.00473517104894626,0.0036012735051557943,0.005869068592736726,7.0
-0.10500000000000004,0.004055078174646135,0.0032356661435501075,0.004874490205742163,0.004611397038694556,0.0034696618695777724,0.0057531322078113395,7.0
-0.08500000000000005,0.003988034499539474,0.0024686910750687688,0.005507377924010178,0.0040903277450988155,0.0030725129615363734,0.0051081425286612575,7.0
-0.06500000000000006,0.00403370300463153,0.003017802867562048,0.005049603141701012,0.004002745867924737,0.003010428229931312,0.004995063505918161,7.0
-0.04500000000000007,0.004906159356227337,0.004024688873108416,0.005787629839346258,0.004089548598966893,0.0026421138107948785,0.0055369833871389065,7.0
-0.025000000000000078,0.004744584889852443,0.004117122118585205,0.005372047661119681,0.005550940354006051,0.0044357197288148326,0.006666160979197269,7.0
-0.005000000000000088,0.00465503366131876,0.003760239377240771,0.00554982794539675,0.005962043977962114,0.004876759136207088,0.007047328819717141,7.0
0.014999999999999902,0.00456151006442491,0.0034675286214056952,0.005655491507444125,0.00511666715779485,0.003969182930786452,0.006264151384803248,7.0
0.03499999999999989,0.003835551580801279,0.002956718002276355,0.004714385159326203,0.005506608818159826,0.0044942552941511,0.006518962342168552,7.0
0.05499999999999988,0.0040942284168833925,0.0032021953628867347,0.00498626147088005,0.0052528076376790024,0.004254135375020173,0.006251479900337832,7.0
0.0749999999999999,0.005151379965597251,0.003759495641872453,0.006543264289322049,0.005795247913674334,0.004569547830964506,0.007020947996384162,7.0
0.09499999999999986,0.005995056371199237,0.0046292243156701805,0.007360888426728293,0.006155691578181078,0.004642838469939927,0.007668544686422229,7.0
0.11499999999999982,0.006687888904341029,0.004797459708130362,0.008578318100551695,0.007224263507375121,0.005651678571331662,0.008796848443418579,7.0
