t,mu_fwd,lo_fwd,hi_fwd,mu_rev,lo_rev,hi_rev,n
-0.185,0.0062476305258149095,0.002467847654093251,0.010027413397536569,0.00881095929509461,0.0023922046470942733,0.015229713943094948,11.0
-0.165,0.005922846664697124,0.00235314240322262,0.009492550926171628,0.009399972964339295,0.0028357784208502303,0.01596416750782836,11.0
-0.14500000000000002,0.006529342312880002,0.0020217233870370895,0.011036961238722914,0.010442209058804813,0.0036522865724954844,0.01723213154511414,11.0
-0.12500000000000003,0.007174627053624627,0.0032909762980884876,0.011058277809160766,0.011267218270404831,0.004724525203090598,0.017809911337719066,11.0
-0.10500000000000004,0.006919737650444822,0.0032477529397245885,0.010591722361165054,0.011122788056301321,0.005343071486977686,0.016902504625624957,11.0
-0.08500000000000005,0.006560191144394615,0.003276163797008112,0.009844218491781118,0.010795281415878473,0.005266964877805249,0.016323597953951698,11.0
-0.06500000000000006,0.006820786505770045,0.003851266071718343,0.009790306939821747,0.009949333745180845,0.0048814734331485655,0.015017194057213124,11.0
-0.04500000000000007,0.007649436854236186,0.003913200173381173,0.0113856735350912,0.009859168891776533,0.004826583209786309,0.014891754573766756,11.0
-0.025000000000000078,0.007853057177385086,0.004259310282089691,0.011446804072680481,0.011034664163205987,0.005907465085748339,0.016161863240663633,11.0
-0.005000000000000088,0.008234041463792436,0.0044997102344079614,0.01196837269317691,0.01143204977516014,0.005579396424253509,0.017284703126066774,11.0
0.014999999999999902,0.008671479467251832,0.004795829700912267,0.012547129233591397,0.012073562946943532,0.005530628871893726,0.018616497021993337,11.0
0.03499999999999989,0.00850720962957604,0.003936228827509973,0.013078190431642107,0.013114066591933813,0.0038104060556081367,0.02241772712825949,11.0
0.05499999999999988,0.00844785068222076,0.0033372663111985515,0.01355843505324297,0.013705165861287961,0.0037935394709379035,0.02361679225163802,11.0
0.0749999999999999,0.008167249284358833,0.0019389432525629049,0.014395555316154761,0.012940773723945153,0.0034606418211696605,0.022420905626720646,11.0
0.09499999999999986,0.006377009594496286,0.0014831231329644218,0.01127089605602815,0.011401467009960541,0.0008660484338658906,0.021936885586055194,11.0
0.11499999999999982,0.006633228117525789,0.0008046061047618262,0.012461850130289751,0.012181606376671357,0.0019417059663701212,0.022421506786972592,11.0
0.13499999999999984,0.008184233283508037,0.0021123259716520583,0.014256140595364016,0.015041242782517623,0.003660994296478896,0.02642149126855635,11.0
0.15499999999999986,0.010487681215084215,0.003994412633354816,0.016980949796813614,0.01749290708515092,0.004789201509892349,0.03019661266040949,11.0
0.17499999999999982,0.01303196302049292,0.004243111942539637,0.021820814098446203,0.019174704940071317,0.006118576420603095,0.03223083345953954,11.0
0.19499999999999978,0.013282536251990025,0.004920173190048125,0.021644899313931924,0.01823441169072301,0.007434530454868565,0.029034292926577453,11.0
0.2149999999999998,0.011824254054576289,0.0035938491879345773,0.020054658921218,0.01788981098078691,0.007883504869165208,0.02789611709240861,11.0
0.23499999999999982,0.009826964735276512,0.003280455523516172,0.01637347394703685,0.016234802728871792,0.007495535449906257,0.02497407000783733,11.0
0.2549999999999998,0.008935460808542994,0.0035146547383322468,0.014356266878753741,0.014064356071303718,0.0067153804529893005,0.021413331689618134,11.0
0.27499999999999974,0.007690903532201532,0.0027553976198241344,0.012626409444578929,0.01112745056170849,0.005054685663802542,0.017200215459614435,11.0
0.29499999999999976,0.007027364621552642,0.0027026865229846453,0.01135204272012064,0.010109534157561538,0.004810339671977584,0.015408728643145492,11.0
0.3149999999999998,0.007839603990626944,0.003466665104564815,0.012212542876689072,0.009770120850903487,0.004287389281276564,0.01525285242053041,11.0
0.3349999999999998,0.006723599002512994,0.0034788648430941764,0.009968333161931813,0.0098633917348181,0.005206444951956997,0.014520338517679202,11.0
0.3549999999999997,0.006956800937189713,0.003588596589157564,0.010325005285221862,0.010951427387496592,0.005970037667602223,0.01593281710739096,11.0
0.3749999999999997,0.006939431537538191,0.003357354246146912,0.01052150882892947,0.010215711468603785,0.005800300241133767,0.014631122696073803,11.0
0.39499999999999974,0.006474095558446891,0.00329525039694825,0.009652940719945532,0.00974308675240805,0.005803045048167235,0.013683128456648867,11.0
0.41499999999999965,0.008073062956746029,0.003992597765683661,0.012153528147808396,0.00844109158114153,0.004136526011833148,0.012745657150449913,11.0
0.43499999999999966,0.007603630555124458,0.0038811475835355508,0.011326113526713364,0.007224193671161874,0.0035291296016907985,0.010919257740632949,11.0
0.4549999999999997,0.008695602603350183,0.00438393408332149,0.013007271123378874,0.0069867543006058245,0.0036385882515326184,0.01033492034967903,11.0
0.4749999999999997,0.008246139557021677,0.0037289779832247764,0.012763301130818576,0.007269659456385528,0.0038155224156772457,0.01072379649709381,11.0
0.4949999999999997,0.006485244174355049,0.0021431801482129312,0.010827308200497167,0.007443571459492537,0.004379780631257104,0.010507362287727971,11.0
0.5149999999999997,0.0059811448276961615,0.0018054229079730562,0.010156866747419266,0.007183920656918483,0.00412789317553616,0.010239948138300807,11.0
0.5349999999999997,0.005791517626288974,0.001964546085999745,0.009618489166578204,0.006598058602269257,0.0036564004724639367,0.009539716732074578,11.0
0.5549999999999997,0.006267670631569883,0.002010933544407705,0.01052440771873206,0.006578096087077378,0.0036892463451068855,0.00946694582904787,11.0
0.5749999999999995,0.005920941511586102,0.00214295558329424,0.009698927439877965,0.006197580862079417,0.0032156188077478816,0.009179542916410953,11.0
0.5949999999999995,0.005885298746545416,0.002289165002242579,0.009481432490848254,0.005873557583520423,0.002995056946868163,0.008752058220172682,11.0
0.6149999999999995,0.004917002341472103,0.0019654738718347733,0.007868530811109433,0.00547037528359228,0.0024431182143660386,0.008497632352818522,11.0
0.6349999999999996,0.00464032570738023,0.001765960063156164,0.007514691351604296,0.005301134048793319,0.0023363548066790045,0.008265913290907635,11.0
0.6549999999999996,0.004876545002743355,0.0020512533827172865,0.007701836622769425,0.004581291671412416,0.0018258492647726847,0.0073367340780521465,11.0
0.6749999999999996,0.005205948827736239,0.002586370954056782,0.007825526701415696,0.004781750562203318,0.00173080017213415,0.007832700952272486,11.0
0.6949999999999996,0.0050047338093513576,0.0024792553819336584,0.007530212236769057,0.004310100896070653,0.0017103200279362071,0.0069098817642051,11.0
0.7149999999999996,0.004539722447822934,0.002238864747506768,0.006840580148139099,0.004537693721700498,0.0019393906736580803,0.007135996769742916,11.0
0.7349999999999994,0.004421970577853674,0.0024400566914713727,0.006403884464235975,0.004300385477875713,0.002292380854094323,0.006308390101657103,11.0
