sid,A,B,IC,pIC,IR,pIR,win,step,k,ridge,int_win,perms,bandC_start,bandC_end,bandR_start,bandR_end,no_x0,cond_b_only,pt_cov,evoked_sigma_ms
20200328,MFEF,MLIP,0.0588876216024693,0.5349301397205589,0.051755010510040944,0.023952095808383235,0.16,0.02,5,0.01,0.16,500,0.12,0.28,0.08,0.2,True,True,False,10.0
20200328,MLIP,MFEF,0.09159481810948443,0.08183632734530938,0.029834770494313885,0.8802395209580839,0.16,0.02,5,0.01,0.16,500,0.12,0.28,0.08,0.2,True,True,False,10.0
