t,R_mu,R_lo,R_hi,nR
-0.16499999999999998,0.019683343881177838,0.016547848550935104,0.022818839211420573,7.0
-0.14500000000000002,0.02293279605813186,0.019767343724448973,0.026098248391814745,7.0
-0.125,0.027077924872978425,0.023750469246325102,0.03040538049963175,7.0
-0.10500000000000002,0.032092679891818035,0.0283026859653131,0.03588267381832297,7.0
-0.08500000000000003,0.037030752623377974,0.03267769434686944,0.041383810899886506,7.0
-0.06500000000000004,0.041935895282823744,0.03707921976435828,0.04679257080128921,7.0
-0.045000000000000054,0.0427329910263066,0.03839703208772038,0.047068949964892824,7.0
-0.025000000000000064,0.04323927545151891,0.03902638575214296,0.047452165150894864,7.0
-0.005000000000000074,0.04418385898673644,0.040300565994402696,0.04806715197907019,7.0
0.014999999999999916,0.045831484015696526,0.04155768174264453,0.050105286288748524,7.0
0.034999999999999906,0.04937341049013381,0.04469789784160634,0.054048923138661276,7.0
0.054999999999999896,0.05312250516325729,0.047454985683480715,0.058790024643033865,7.0
0.07499999999999989,0.056002494562174876,0.04885934680256627,0.06314564232178348,7.0
0.0949999999999999,0.05759936274514893,0.04922181737696377,0.06597690811333409,7.0
0.11499999999999987,0.059512080378337065,0.04909315702181937,0.06993100373485477,7.0
0.13499999999999984,0.060692904212035326,0.047986098673897394,0.07339970975017325,7.0
0.15499999999999986,0.062421270595285586,0.047498348884553385,0.07734419230601779,7.0
0.17499999999999988,0.06524167692295772,0.047909850430663176,0.08257350341525227,7.0
0.19499999999999984,0.06821960900262093,0.04909794427147546,0.0873412737337664,7.0
0.2149999999999998,0.06983223006122774,0.04898069630307412,0.09068376381938137,7.0
0.23499999999999982,0.06973074101076464,0.048412581338171515,0.09104890068335776,7.0
0.25499999999999984,0.0698559482434576,0.04826493356805994,0.09144696291885526,7.0
0.2749999999999998,0.06966931683763657,0.04875392521882858,0.09058470845644456,7.0
0.29499999999999976,0.06964055665905192,0.04934984569143602,0.08993126762666781,7.0
0.3149999999999998,0.06906832173775275,0.049298691383898634,0.08883795209160686,7.0
0.3349999999999998,0.06938449387803594,0.05003588584736038,0.0887331019087115,7.0
0.3549999999999998,0.0691836410030062,0.04997758629453275,0.08838969571147964,7.0
0.3749999999999997,0.06846844490996144,0.04884036992029822,0.08809651989962466,7.0
0.39499999999999974,0.06674041176741702,0.045944054531585024,0.08753676900324901,7.0
0.41499999999999976,0.06513167198682014,0.04284550145213785,0.08741784252150243,7.0
0.43499999999999966,0.06356995290107559,0.03977170193757964,0.08736820386457153,7.0
0.4549999999999997,0.06148499425598709,0.03755996166552417,0.08541002684645,7.0
0.4749999999999997,0.05899624749036395,0.034720814122007615,0.08327168085872029,7.0
0.4949999999999997,0.05716381763286422,0.0329525522859752,0.08137508297975324,7.0
0.5149999999999997,0.0557683321472044,0.03249249687516596,0.07904416741924283,7.0
0.5349999999999996,0.0544705469308313,0.03283663509621203,0.07610445876545058,7.0
0.5549999999999996,0.05333947968423425,0.03372925294699892,0.07294970642146958,7.0
0.5749999999999996,0.05267987494272876,0.03490274144753191,0.0704570084379256,7.0
0.5949999999999995,0.05174404863604983,0.03565711630068957,0.06783098097141009,7.0
0.6149999999999995,0.05200792867766655,0.03685593489612059,0.06715992245921251,7.0
0.6349999999999996,0.05288697898398643,0.03813618020243803,0.06763777776553483,7.0
0.6549999999999996,0.04784818354630447,0.03504770333415391,0.060648663758455026,7.0
0.6749999999999996,0.04349844350398452,0.032320647877224676,0.05467623913074436,7.0
0.6949999999999995,0.03874801033825521,0.029447129693654525,0.04804889098285589,7.0
0.7149999999999995,0.033864940380466134,0.02602153884753823,0.04170834191339404,7.0
