t,R_mu,R_lo,R_hi,nR
-0.16499999999999998,0.02306563650077245,0.019590115940023637,0.02654115706152126,11.0
-0.14500000000000002,0.027453037258649025,0.023038678626977487,0.03186739589032057,11.0
-0.125,0.031793331568683345,0.026761370146592085,0.036825292990774604,11.0
-0.10500000000000002,0.036357874855265135,0.031032546900813987,0.04168320280971628,11.0
-0.08500000000000003,0.0411134400999038,0.0352676502857883,0.0469592299140193,11.0
-0.06500000000000004,0.04607972033597065,0.03978837472488351,0.052371065947057795,11.0
-0.045000000000000054,0.046582950056158826,0.040269224959236835,0.052896675153080816,11.0
-0.025000000000000064,0.04705479240338966,0.040713309240952344,0.053396275565826976,11.0
-0.005000000000000074,0.04802056264946917,0.041463744794603026,0.05457738050433531,11.0
0.014999999999999916,0.04945608207023744,0.04248914891576343,0.05642301522471145,11.0
0.034999999999999906,0.05166351901329486,0.04460725401521643,0.058719784011373295,11.0
0.054999999999999896,0.054883049613157195,0.04702250834687712,0.06274359087943726,11.0
0.07499999999999989,0.05775703988192011,0.049438238285201774,0.06607584147863844,11.0
0.0949999999999999,0.059755861748659996,0.051701040331577394,0.0678106831657426,11.0
0.11499999999999987,0.06084011207376607,0.053123457682927935,0.06855676646460421,11.0
0.13499999999999984,0.06087184087850126,0.053429327920971374,0.06831435383603116,11.0
0.15499999999999986,0.060860704708097076,0.0533428016823143,0.06837860773387985,11.0
0.17499999999999988,0.060999660142493466,0.053843581299887915,0.06815573898509902,11.0
0.19499999999999984,0.061403802366401354,0.054342120150918646,0.06846548458188406,11.0
0.2149999999999998,0.06052331625924298,0.05351504343377267,0.0675315890847133,11.0
0.23499999999999982,0.05954155589356461,0.05202642887810071,0.06705668290902851,11.0
0.25499999999999984,0.058045328343442074,0.05014035155979773,0.06595030512708641,11.0
0.2749999999999998,0.05684598112041945,0.048991522664626266,0.06470043957621263,11.0
0.29499999999999976,0.0557338550271691,0.048142501148829675,0.06332520890550852,11.0
0.3149999999999998,0.05506740314559926,0.04756495360127606,0.06256985268992246,11.0
0.3349999999999998,0.055175129179376343,0.047823084020527824,0.06252717433822486,11.0
0.3549999999999998,0.05552779410029547,0.04844548090678769,0.06261010729380324,11.0
0.3749999999999997,0.05517697514207252,0.048098431587039296,0.06225551869710574,11.0
0.39499999999999974,0.05457228073502995,0.04760974425051934,0.06153481721954056,11.0
0.41499999999999976,0.05465125494287231,0.04752294762048827,0.061779562265256355,11.0
0.43499999999999966,0.05488545765719684,0.047586735026364534,0.06218418028802914,11.0
0.4549999999999997,0.05510886119731522,0.04722072823022209,0.06299699416440836,11.0
0.4749999999999997,0.05546033670305153,0.047086744405843275,0.06383392900025979,11.0
0.4949999999999997,0.057243782693623846,0.04798827207906166,0.06649929330818603,11.0
0.5149999999999997,0.0590401204686729,0.04847091942954354,0.06960932150780226,11.0
0.5349999999999996,0.06091234523351714,0.04893419884618772,0.07289049162084656,11.0
0.5549999999999996,0.06260677602432237,0.049185867896801086,0.07602768415184365,11.0
0.5749999999999996,0.0648679997582486,0.049971987975739214,0.07976401154075798,11.0
0.5949999999999995,0.06685965848125829,0.050725494929416914,0.08299382203309966,11.0
0.6149999999999995,0.06858333415655074,0.05155310318070822,0.08561356513239327,11.0
0.6349999999999996,0.06923092990050493,0.05171136684856377,0.08675049295244609,11.0
0.6549999999999996,0.06289682255277015,0.04670015171835296,0.07909349338718735,11.0
0.6749999999999996,0.05653040969125923,0.04165444422898329,0.07140637515353516,11.0
0.6949999999999995,0.04929572464061558,0.03579989921549274,0.06279155006573843,11.0
0.7149999999999995,0.042326023177391654,0.030513145238842174,0.054138901115941135,11.0
